resolution_stategy,dep_key,tree_accurarcy,overlap_tree,contains_bundled,nmb_npm_deps,contains_optionals_and_peers
dep_reuse,@baifendian/adherev-util-adapterscreen@1.0.11,1.0,1.0,False,8,False
dep_reach_plus_bundled_plus_peer,@baifendian/adherev-util-adapterscreen@1.0.11,1.0,1.0,False,8,False
dep_reuse_plus_bundled_plus_peer,@baifendian/adherev-util-adapterscreen@1.0.11,1.0,1.0,False,8,False
dep_reach,splitdo@1.0.16,1.0,1.0,False,2,False
dep_reuse,splitdo@1.0.16,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,splitdo@1.0.16,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,splitdo@1.0.16,1.0,1.0,False,2,False
dep_reach,gitbook-plugin-startpage@1.0.26,1.0,1.0,False,1,False
dep_reuse,gitbook-plugin-startpage@1.0.26,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,gitbook-plugin-startpage@1.0.26,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,gitbook-plugin-startpage@1.0.26,1.0,1.0,False,1,False
dep_reach,@utiland/package-a@1.3.0,1.0,1.0,False,1,False
dep_reuse,@utiland/package-a@1.3.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@utiland/package-a@1.3.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@utiland/package-a@1.3.0,1.0,1.0,False,1,False
dep_reach,minimisty@1.1.1,1.0,1.0,False,1,False
dep_reuse,minimisty@1.1.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,minimisty@1.1.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,minimisty@1.1.1,1.0,1.0,False,1,False
dep_reach,@turing6/maid@2.1.1,1.0,1.0,False,1,False
dep_reuse,@turing6/maid@2.1.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@turing6/maid@2.1.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@turing6/maid@2.1.1,1.0,1.0,False,1,False
dep_reach,regexify-string@1.0.19,1.0,1.0,False,1,False
dep_reuse,regexify-string@1.0.19,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,regexify-string@1.0.19,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,regexify-string@1.0.19,1.0,1.0,False,1,False
dep_reach,insight-api-divi@0.4.22,0.9526315789473684,0.9095477386934674,False,106,False
dep_reuse,insight-api-divi@0.4.22,0.9789473684210527,0.9587628865979382,False,106,False
dep_reach_plus_bundled_plus_peer,insight-api-divi@0.4.22,0.9526315789473684,0.9095477386934674,False,106,False
dep_reuse_plus_bundled_plus_peer,insight-api-divi@0.4.22,0.9789473684210527,0.9587628865979382,False,106,False
dep_reach,@browser-logos/maxthon@1.0.5,1.0,1.0,False,1,False
dep_reuse,@browser-logos/maxthon@1.0.5,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@browser-logos/maxthon@1.0.5,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@browser-logos/maxthon@1.0.5,1.0,1.0,False,1,False
dep_reach,add-array-methods@1.1.2,1.0,1.0,False,1,False
dep_reuse,add-array-methods@1.1.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,add-array-methods@1.1.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,add-array-methods@1.1.2,1.0,1.0,False,1,False
dep_reach,ibmcloud-appid@6.2.6,1.0,1.0,False,132,False
dep_reuse,ibmcloud-appid@6.2.6,1.0,1.0,False,132,False
dep_reach_plus_bundled_plus_peer,ibmcloud-appid@6.2.6,1.0,1.0,False,132,False
dep_reuse_plus_bundled_plus_peer,ibmcloud-appid@6.2.6,1.0,1.0,False,132,False
dep_reach,@mollie/api-client@2.3.2,1.0,1.0,False,14,False
dep_reuse,@mollie/api-client@2.3.2,1.0,1.0,False,14,False
dep_reach_plus_bundled_plus_peer,@mollie/api-client@2.3.2,1.0,1.0,False,14,False
dep_reuse_plus_bundled_plus_peer,@mollie/api-client@2.3.2,1.0,1.0,False,14,False
dep_reach,@phoenix-plugin-registry/dart@1.0.0,1.0,1.0,False,1,False
dep_reuse,@phoenix-plugin-registry/dart@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@phoenix-plugin-registry/dart@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@phoenix-plugin-registry/dart@1.0.0,1.0,1.0,False,1,False
dep_reach,@axah/intl-utils@1.2.1,1.0,1.0,False,12,False
dep_reuse,@axah/intl-utils@1.2.1,1.0,1.0,False,12,False
dep_reach_plus_bundled_plus_peer,@axah/intl-utils@1.2.1,1.0,1.0,False,12,False
dep_reuse_plus_bundled_plus_peer,@axah/intl-utils@1.2.1,1.0,1.0,False,12,False
dep_reach,gulp-mp-modify-wxml@0.0.2,1.0,1.0,False,1,False
dep_reuse,gulp-mp-modify-wxml@0.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,gulp-mp-modify-wxml@0.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,gulp-mp-modify-wxml@0.0.2,1.0,1.0,False,1,False
dep_reach,@compai/font-caveat@0.0.4,1.0,1.0,False,1,False
dep_reuse,@compai/font-caveat@0.0.4,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@compai/font-caveat@0.0.4,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@compai/font-caveat@0.0.4,1.0,1.0,False,1,False
dep_reach,@wenjw/animate-layout@0.0.1,1.0,1.0,False,2,False
dep_reuse,@wenjw/animate-layout@0.0.1,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,@wenjw/animate-layout@0.0.1,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,@wenjw/animate-layout@0.0.1,1.0,1.0,False,2,False
dep_reach,reverse_string@1.0.2,1.0,1.0,False,1,False
dep_reuse,reverse_string@1.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,reverse_string@1.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,reverse_string@1.0.2,1.0,1.0,False,1,False
dep_reach,dsr-package-mures-spear-cools-gorsy@1.0.1,1.0,1.0,False,3,False
dep_reuse,dsr-package-mures-spear-cools-gorsy@1.0.1,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,dsr-package-mures-spear-cools-gorsy@1.0.1,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,dsr-package-mures-spear-cools-gorsy@1.0.1,1.0,1.0,False,3,False
dep_reach,vue-pagination-main@2.1.11,0.9868421052631579,1.0,False,25,True
dep_reuse,vue-pagination-main@2.1.11,0.9868421052631579,1.0,False,25,True
dep_reach_plus_bundled_plus_peer,vue-pagination-main@2.1.11,0.9868421052631579,1.0,False,25,True
dep_reuse_plus_bundled_plus_peer,vue-pagination-main@2.1.11,0.9868421052631579,1.0,False,25,True
dep_reach,gear-code-review@1.2.1,0.9223300970873787,0.8189655172413793,False,78,False
dep_reuse,gear-code-review@1.2.1,1.0,0.9629629629629629,False,78,False
dep_reach_plus_bundled_plus_peer,gear-code-review@1.2.1,0.9223300970873787,0.8189655172413793,False,78,False
dep_reuse_plus_bundled_plus_peer,gear-code-review@1.2.1,1.0,0.9629629629629629,False,78,False
dep_reach,archive-search@1.0.15,1.0,1.0,False,1,False
dep_reuse,archive-search@1.0.15,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,archive-search@1.0.15,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,archive-search@1.0.15,1.0,1.0,False,1,False
dep_reach,common-oxgalaxy-lengua-app@0.5.8,1.0,1.0,False,6,True
dep_reuse,common-oxgalaxy-lengua-app@0.5.8,1.0,1.0,False,6,True
dep_reach_plus_bundled_plus_peer,common-oxgalaxy-lengua-app@0.5.8,1.0,1.0,False,6,True
dep_reuse_plus_bundled_plus_peer,common-oxgalaxy-lengua-app@0.5.8,1.0,1.0,False,6,True
dep_reach,@warrantdev/warrant-express-middleware@2.0.0,1.0,1.0,False,61,True
dep_reuse,@warrantdev/warrant-express-middleware@2.0.0,1.0,1.0,False,61,True
dep_reach_plus_bundled_plus_peer,@warrantdev/warrant-express-middleware@2.0.0,1.0,1.0,False,61,True
dep_reuse_plus_bundled_plus_peer,@warrantdev/warrant-express-middleware@2.0.0,1.0,1.0,False,61,True
dep_reach,@tootsweet/react-native-gps-state@2.0.9,1.0,1.0,False,1,False
dep_reuse,@tootsweet/react-native-gps-state@2.0.9,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@tootsweet/react-native-gps-state@2.0.9,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@tootsweet/react-native-gps-state@2.0.9,1.0,1.0,False,1,False
dep_reach,metaidjs@0.1.0,1.0,1.0,False,1,False
dep_reuse,metaidjs@0.1.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,metaidjs@0.1.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,metaidjs@0.1.0,1.0,1.0,False,1,False
dep_reach,nunjucks-template-loader@1.0.11,0.9748283752860412,0.9726027397260274,False,182,True
dep_reuse,nunjucks-template-loader@1.0.11,0.977116704805492,0.977116704805492,False,182,True
dep_reach_plus_bundled_plus_peer,nunjucks-template-loader@1.0.11,0.9748283752860412,0.9726027397260274,False,182,True
dep_reuse_plus_bundled_plus_peer,nunjucks-template-loader@1.0.11,0.977116704805492,0.977116704805492,False,182,True
dep_reach,eodoes-eodo-nnstransfer@0.0.2,1.0,1.0,False,1,False
dep_reuse,eodoes-eodo-nnstransfer@0.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,eodoes-eodo-nnstransfer@0.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,eodoes-eodo-nnstransfer@0.0.2,1.0,1.0,False,1,False
dep_reach,@types/react-native-ad-manager@1.2.1,1.0,1.0,False,6,False
dep_reuse,@types/react-native-ad-manager@1.2.1,1.0,1.0,False,6,False
dep_reach_plus_bundled_plus_peer,@types/react-native-ad-manager@1.2.1,1.0,1.0,False,6,False
dep_reuse_plus_bundled_plus_peer,@types/react-native-ad-manager@1.2.1,1.0,1.0,False,6,False
dep_reach,zyd-client-framework@1.0.37,0.37472283813747226,0.37389380530973454,False,117,True
dep_reuse,zyd-client-framework@1.0.37,0.376940133037694,0.376940133037694,False,117,True
dep_reach_plus_bundled_plus_peer,zyd-client-framework@1.0.37,0.37472283813747226,0.37389380530973454,False,117,True
dep_reuse_plus_bundled_plus_peer,zyd-client-framework@1.0.37,0.376940133037694,0.376940133037694,False,117,True
dep_reach,bmob-weapp@3.5.0,1.0,1.0,False,1,False
dep_reuse,bmob-weapp@3.5.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,bmob-weapp@3.5.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,bmob-weapp@3.5.0,1.0,1.0,False,1,False
dep_reach,ibc-base-comp@0.0.5,1.0,1.0,False,10,False
dep_reuse,ibc-base-comp@0.0.5,1.0,1.0,False,10,False
dep_reach_plus_bundled_plus_peer,ibc-base-comp@0.0.5,1.0,1.0,False,10,False
dep_reuse_plus_bundled_plus_peer,ibc-base-comp@0.0.5,1.0,1.0,False,10,False
dep_reach,check-some@0.0.2,1.0,1.0,False,9,True
dep_reuse,check-some@0.0.2,1.0,1.0,False,9,True
dep_reach_plus_bundled_plus_peer,check-some@0.0.2,1.0,1.0,False,9,True
dep_reuse_plus_bundled_plus_peer,check-some@0.0.2,1.0,1.0,False,9,True
dep_reach,@multi-multi-lerna-subtrees/multi-repo-multi-project-v2-app@0.0.14,1.0,1.0,False,3,False
dep_reuse,@multi-multi-lerna-subtrees/multi-repo-multi-project-v2-app@0.0.14,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,@multi-multi-lerna-subtrees/multi-repo-multi-project-v2-app@0.0.14,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,@multi-multi-lerna-subtrees/multi-repo-multi-project-v2-app@0.0.14,1.0,1.0,False,3,False
dep_reach,three.js-xdomain@0.72.0,1.0,1.0,False,1,False
dep_reuse,three.js-xdomain@0.72.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,three.js-xdomain@0.72.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,three.js-xdomain@0.72.0,1.0,1.0,False,1,False
dep_reach,connect-dyncache@0.2.0,1.0,1.0,False,58,True
dep_reuse,connect-dyncache@0.2.0,1.0,1.0,False,58,True
dep_reach_plus_bundled_plus_peer,connect-dyncache@0.2.0,1.0,1.0,False,58,True
dep_reuse_plus_bundled_plus_peer,connect-dyncache@0.2.0,1.0,1.0,False,58,True
dep_reach,@plaa/metascraper-logo-favicon@5.4.0,0.9891304347826086,0.978494623655914,False,79,False
dep_reuse,@plaa/metascraper-logo-favicon@5.4.0,1.0,1.0,False,79,False
dep_reach_plus_bundled_plus_peer,@plaa/metascraper-logo-favicon@5.4.0,0.9891304347826086,0.978494623655914,False,79,False
dep_reuse_plus_bundled_plus_peer,@plaa/metascraper-logo-favicon@5.4.0,1.0,1.0,False,79,False
dep_reach,use-visibility-percentage@1.0.2,1.0,1.0,False,5,True
dep_reuse,use-visibility-percentage@1.0.2,1.0,1.0,False,5,True
dep_reach_plus_bundled_plus_peer,use-visibility-percentage@1.0.2,1.0,1.0,False,5,True
dep_reuse_plus_bundled_plus_peer,use-visibility-percentage@1.0.2,1.0,1.0,False,5,True
dep_reach,filtra@1.0.10,1.0,1.0,False,2,False
dep_reuse,filtra@1.0.10,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,filtra@1.0.10,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,filtra@1.0.10,1.0,1.0,False,2,False
dep_reach,@marko/test@9.0.2,0.6579876160990712,0.6463218076209591,False,688,True
dep_reuse,@marko/test@9.0.2,0.7877757685352622,0.7862402541149293,False,688,True
dep_reach_plus_bundled_plus_peer,@marko/test@9.0.2,0.6579876160990712,0.6463218076209591,False,688,True
dep_reuse_plus_bundled_plus_peer,@marko/test@9.0.2,0.7877757685352622,0.7862402541149293,False,688,True
dep_reach,com.stanleyidesis.toastyplugintest@1.0.0,0.6222222222222222,0.4444444444444444,True,33,False
dep_reuse,com.stanleyidesis.toastyplugintest@1.0.0,0.6555555555555556,0.4796747967479675,True,33,False
dep_reach_plus_bundled_plus_peer,com.stanleyidesis.toastyplugintest@1.0.0,1.0,1.0,True,33,False
dep_reuse_plus_bundled_plus_peer,com.stanleyidesis.toastyplugintest@1.0.0,1.0,1.0,True,33,False
dep_reach,@ntesmail/shark-angular2@1.2.2,1.0,1.0,False,3,False
dep_reuse,@ntesmail/shark-angular2@1.2.2,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,@ntesmail/shark-angular2@1.2.2,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,@ntesmail/shark-angular2@1.2.2,1.0,1.0,False,3,False
dep_reach,routefinder@1.0.1,1.0,1.0,False,1,False
dep_reuse,routefinder@1.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,routefinder@1.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,routefinder@1.0.1,1.0,1.0,False,1,False
dep_reach,angular2fullcalendar@0.1.4,0.9523809523809523,0.9090909090909091,False,19,True
dep_reuse,angular2fullcalendar@0.1.4,1.0,1.0,False,19,True
dep_reach_plus_bundled_plus_peer,angular2fullcalendar@0.1.4,0.9523809523809523,0.9090909090909091,False,19,True
dep_reuse_plus_bundled_plus_peer,angular2fullcalendar@0.1.4,1.0,1.0,False,19,True
dep_reach,tba.js@1.1.0,1.0,1.0,False,106,False
dep_reuse,tba.js@1.1.0,1.0,1.0,False,106,False
dep_reach_plus_bundled_plus_peer,tba.js@1.1.0,1.0,1.0,False,106,False
dep_reuse_plus_bundled_plus_peer,tba.js@1.1.0,1.0,1.0,False,106,False
dep_reach,tody@1.0.2,1.0,1.0,False,1,False
dep_reuse,tody@1.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,tody@1.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,tody@1.0.2,1.0,1.0,False,1,False
dep_reach,@gorazd/module-hook@1.0.2,1.0,1.0,False,9,True
dep_reuse,@gorazd/module-hook@1.0.2,1.0,1.0,False,9,True
dep_reach_plus_bundled_plus_peer,@gorazd/module-hook@1.0.2,1.0,1.0,False,9,True
dep_reuse_plus_bundled_plus_peer,@gorazd/module-hook@1.0.2,1.0,1.0,False,9,True
dep_reach,osagai-time@0.2.1,1.0,1.0,False,2,False
dep_reuse,osagai-time@0.2.1,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,osagai-time@0.2.1,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,osagai-time@0.2.1,1.0,1.0,False,2,False
dep_reach,bfdumpdb@1.0.1,0.01838235294117647,0.009328358208955223,True,113,True
dep_reuse,bfdumpdb@1.0.1,0.018315018315018316,0.00931098696461825,True,113,True
dep_reach_plus_bundled_plus_peer,bfdumpdb@1.0.1,1.0,1.0,True,113,True
dep_reuse_plus_bundled_plus_peer,bfdumpdb@1.0.1,1.0,1.0,True,113,True
dep_reach,@bytedance/mona-client-web@0.2.32,0.9621749408983451,0.952046783625731,False,396,True
dep_reuse,@bytedance/mona-client-web@0.2.32,0.9699115044247788,0.9687684148497349,False,396,True
dep_reach_plus_bundled_plus_peer,@bytedance/mona-client-web@0.2.32,0.9621749408983451,0.952046783625731,False,396,True
dep_reuse_plus_bundled_plus_peer,@bytedance/mona-client-web@0.2.32,0.9699115044247788,0.9687684148497349,False,396,True
dep_reach,xbrowser_debug@0.0.37,1.0,1.0,False,2,False
dep_reuse,xbrowser_debug@0.0.37,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,xbrowser_debug@0.0.37,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,xbrowser_debug@0.0.37,1.0,1.0,False,2,False
dep_reach,fcqrs@1.0.0,1.0,1.0,False,2,False
dep_reuse,fcqrs@1.0.0,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,fcqrs@1.0.0,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,fcqrs@1.0.0,1.0,1.0,False,2,False
dep_reach,serverless-plugin-decouple@1.0.5,0.9974683544303797,0.9949494949494949,False,60,False
dep_reuse,serverless-plugin-decouple@1.0.5,1.0,1.0,False,60,False
dep_reach_plus_bundled_plus_peer,serverless-plugin-decouple@1.0.5,0.9974683544303797,0.9949494949494949,False,60,False
dep_reuse_plus_bundled_plus_peer,serverless-plugin-decouple@1.0.5,1.0,1.0,False,60,False
dep_reach,@maxrafferty/on-console-open@0.0.1,1.0,1.0,False,1,False
dep_reuse,@maxrafferty/on-console-open@0.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@maxrafferty/on-console-open@0.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@maxrafferty/on-console-open@0.0.1,1.0,1.0,False,1,False
dep_reach,@gabiticketing/common@1.0.6,1.0,1.0,False,91,False
dep_reuse,@gabiticketing/common@1.0.6,1.0,1.0,False,91,False
dep_reach_plus_bundled_plus_peer,@gabiticketing/common@1.0.6,1.0,1.0,False,91,False
dep_reuse_plus_bundled_plus_peer,@gabiticketing/common@1.0.6,1.0,1.0,False,91,False
dep_reach,vues-imageb-cropx-uploadq@2.2.4,1.0,1.0,False,4,False
dep_reuse,vues-imageb-cropx-uploadq@2.2.4,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,vues-imageb-cropx-uploadq@2.2.4,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,vues-imageb-cropx-uploadq@2.2.4,1.0,1.0,False,4,False
dep_reach,ts-nodata@0.0.3,1.0,1.0,False,1,False
dep_reuse,ts-nodata@0.0.3,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,ts-nodata@0.0.3,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,ts-nodata@0.0.3,1.0,1.0,False,1,False
dep_reach,taro-router-hook@1.0.5,1.0,1.0,False,10,True
dep_reuse,taro-router-hook@1.0.5,1.0,1.0,False,10,True
dep_reach_plus_bundled_plus_peer,taro-router-hook@1.0.5,1.0,1.0,False,10,True
dep_reuse_plus_bundled_plus_peer,taro-router-hook@1.0.5,1.0,1.0,False,10,True
dep_reach,curiositycoin-utils@1.3.0,0.9131578947368421,0.8401937046004843,False,106,True
dep_reuse,curiositycoin-utils@1.3.0,0.9921671018276762,0.9921671018276762,False,106,True
dep_reach_plus_bundled_plus_peer,curiositycoin-utils@1.3.0,0.9131578947368421,0.8401937046004843,False,106,True
dep_reuse_plus_bundled_plus_peer,curiositycoin-utils@1.3.0,0.9921671018276762,0.9921671018276762,False,106,True
dep_reach,supin-sp-button@1.0.8,1.0,1.0,False,1,False
dep_reuse,supin-sp-button@1.0.8,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,supin-sp-button@1.0.8,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,supin-sp-button@1.0.8,1.0,1.0,False,1,False
dep_reach,zk_liuhh@1.0.0,1.0,1.0,False,1,False
dep_reuse,zk_liuhh@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,zk_liuhh@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,zk_liuhh@1.0.0,1.0,1.0,False,1,False
dep_reach,@arlanet/arlainput-vue@0.1.1,1.0,1.0,False,1,False
dep_reuse,@arlanet/arlainput-vue@0.1.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@arlanet/arlainput-vue@0.1.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@arlanet/arlainput-vue@0.1.1,1.0,1.0,False,1,False
dep_reach,@hyper.fun/material-icon-landslide-round@1.3.0,1.0,1.0,False,2,True
dep_reuse,@hyper.fun/material-icon-landslide-round@1.3.0,1.0,1.0,False,2,True
dep_reach_plus_bundled_plus_peer,@hyper.fun/material-icon-landslide-round@1.3.0,1.0,1.0,False,2,True
dep_reuse_plus_bundled_plus_peer,@hyper.fun/material-icon-landslide-round@1.3.0,1.0,1.0,False,2,True
dep_reach,plogo@0.0.1,1.0,1.0,False,1,False
dep_reuse,plogo@0.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,plogo@0.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,plogo@0.0.1,1.0,1.0,False,1,False
dep_reach,@ciscospark/react-component-presence-avatar@0.2.82,0.9799270072992701,0.9379912663755459,False,152,True
dep_reuse,@ciscospark/react-component-presence-avatar@0.2.82,0.9964507542147294,0.9964507542147294,False,152,True
dep_reach_plus_bundled_plus_peer,@ciscospark/react-component-presence-avatar@0.2.82,0.9799270072992701,0.9379912663755459,False,152,True
dep_reuse_plus_bundled_plus_peer,@ciscospark/react-component-presence-avatar@0.2.82,0.9964507542147294,0.9964507542147294,False,152,True
dep_reach,evancholmberg-frame-print@1.0.0,1.0,1.0,False,1,False
dep_reuse,evancholmberg-frame-print@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,evancholmberg-frame-print@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,evancholmberg-frame-print@1.0.0,1.0,1.0,False,1,False
dep_reach,@react-x/storage@3.4.1,0.9941662483550177,0.7656477742311288,False,594,True
dep_reuse,@react-x/storage@3.4.1,0.994213732380035,0.7657123452275221,False,594,True
dep_reach_plus_bundled_plus_peer,@react-x/storage@3.4.1,0.9941662483550177,0.7656477742311288,False,594,True
dep_reuse_plus_bundled_plus_peer,@react-x/storage@3.4.1,0.994213732380035,0.7657123452275221,False,594,True
dep_reach,vaco-npm-poc@1.0.0,0.9811097992916175,0.9629200463499421,False,59,False
dep_reuse,vaco-npm-poc@1.0.0,1.0,1.0,False,59,False
dep_reach_plus_bundled_plus_peer,vaco-npm-poc@1.0.0,0.9811097992916175,0.9629200463499421,False,59,False
dep_reuse_plus_bundled_plus_peer,vaco-npm-poc@1.0.0,1.0,1.0,False,59,False
dep_reach,ng-units-chart@1.0.0,0.875,0.7777777777777778,False,7,True
dep_reuse,ng-units-chart@1.0.0,1.0,1.0,False,7,True
dep_reach_plus_bundled_plus_peer,ng-units-chart@1.0.0,0.875,0.7777777777777778,False,7,True
dep_reuse_plus_bundled_plus_peer,ng-units-chart@1.0.0,1.0,1.0,False,7,True
